Date,Close,Adjusted Close,Return,Dividend,Elapsed Trading Days,Daily Dividend,Accumulated Dividend
1885-05-12,4.273450908908352,0.9941570308055323,-0.0043307152168344,,63.0,0.0009523809523809524,0.03428571428571428
1885-05-13,4.273450908908352,0.9943730970779832,0.00021733616094418386,,63.0,0.0009523809523809524,0.035238095238095235
1885-05-14,4.273450908908352,0.9945891617161388,0.00021728729265765536,,63.0,0.0009523809523809524,0.03619047619047619
1885-05-15,4.30385437539978,1.0018218081312247,0.007271993998613748,,63.0,0.0009523809523809524,0.037142857142857144
1885-05-18,4.335152162016658,1.0092607930143116,0.0074254571249186795,,63.0,0.0009523809523809524,0.0380952380952381
1885-05-19,4.336046503907682,1.0096831961487867,0.00041852724033150337,,63.0,0.0009523809523809524,0.03904761904761905
1885-05-20,4.313691148947486,1.0047400365122556,-0.004895753098977527,,63.0,0.0009523809523809524,0.04000000000000001
1885-05-21,4.3387291064833216,1.0107342903579057,0.005965974906760953,,63.0,0.0009523809523809524,0.04095238095238096
1885-05-22,4.371814953030632,1.0185857753830416,0.007768099984374412,,63.0,0.0009523809523809524,0.04190476190476192
1885-05-25,4.330680985160645,1.0093089624947014,-0.009107542155545798,,63.0,0.0009523809523809524,0.04285714285714287
1885-05-26,4.3485653984250625,1.013652263325642,0.004303242111518859,,63.0,0.0009523809523809524,0.043809523809523826
1885-05-27,4.325315793522384,1.0085028104211249,-0.005080098067972969,,63.0,0.0009523809523809524,0.04476190476190478
1885-05-28,4.310114038634469,1.0052106353643686,-0.0032644183265901103,,63.0,0.0009523809523809524,0.045714285714285735
1885-05-29,4.277922227891312,0.9979976269082345,-0.007175618922415836,,63.0,0.0009523809523809524,0.04666666666666669
1885-06-01,4.257355261196279,0.9934673709146389,-0.004539345456792496,,63.0,0.0009523809523809524,0.047619047619047644
1885-06-02,4.282393193222902,0.9994614809511384,0.006033524816201199,,63.0,0.0009523809523809524,0.0485714285714286
1885-06-03,4.309219817142527,1.005868324553118,0.006410295668305723,,63.0,0.0009523809523809524,0.04952380952380955
1885-06-04,4.281499036980831,0.9996872025649208,-0.006145060777158071,,63.0,0.0009523809523809524,0.05047619047619051
1885-06-05,4.247518919873833,0.9920616638084145,-0.007627924751803659,,63.0,0.0009523809523809524,0.05142857142857146
1885-06-08,4.2403649658315,0.9906268158580545,-0.0014463293993760872,,63.0,0.0009523809523809524,0.05238095238095242
1885-06-09,4.253778088291418,0.9939381942309603,0.0033427102112491805,,63.0,0.0009523809523809524,0.05333333333333337
1885-06-10,4.264508668896942,0.9966305062747942,0.0027087318501902405,,63.0,0.0009523809523809524,0.054285714285714326
1885-06-11,4.302960037760918,1.0057198110060142,0.009120034630681752,,63.0,0.0009523809523809524,0.05523809523809528
1885-06-12,4.32442105094925,1.0108882675810809,0.005139062111043504,,63.0,0.0009523809523809524,0.056190476190476235
1885-06-15,4.362872141065507,1.01997738680578,0.00899122041098396,,63.0,0.0009523809523809524,0.05714285714285719
1885-06-16,4.3476705856643925,1.0166853749219267,-0.0032275341850104586,,63.0,0.0009523809523809524,0.058095238095238144
1885-06-17,4.3476705856643925,1.0169013361264951,0.00021241694814885483,,63.0,0.0009523809523809524,0.0590476190476191
1885-06-18,4.373602701639646,1.0231014322266885,0.0060970478451825814,,63.0,0.0009523809523809524,0.06000000000000005
1885-06-19,4.404900202572579,1.030612873396384,0.007341834282596684,0.06,63.0,0.0009523809523809524,0.0
1885-06-22,4.383439309027287,1.0258071577908634,-0.00466296873401487,,64.0,0.0009374999999999991,0.0009505401439100118
1885-06-23,4.374497092836871,1.023930457579685,-0.0018294863678080286,,64.0,0.0009374999999999991,0.0019010802878200235
1885-06-24,4.421890394340666,1.035234472531338,0.011039826843683178,,64.0,0.0009374999999999991,0.0028516204317300354
1885-06-25,4.395064111885319,1.0291734695761867,-0.005854715154848953,,64.0,0.0009374999999999991,0.003802160575640047
1885-06-26,4.364660816384942,1.0222756123349832,-0.006702327105307302,,64.0,0.0009374999999999991,0.004752700719550059
1885-06-29,4.2931240133327115,1.0057539961638071,-0.016161606490288003,,64.0,0.0009374999999999991,0.005703240863460071
1885-06-30,4.283287607593364,1.0036681979359925,-0.0020738652153215217,,64.0,0.0009374999999999991,0.006653781007370082
1885-07-01,4.255567026854541,0.9973981717920316,-0.006247110506096529,,64.0,0.0009374999999999991,0.007604321151280094
1885-07-02,4.223375364523196,0.9900821270099707,-0.007335129528978555,,64.0,0.0009374999999999991,0.008554861295190105
1885-07-03,4.269874727286597,1.0011768232023552,0.011205834233055514,,64.0,0.0009374999999999991,0.009505401439100118
1885-07-06,4.269874727286597,1.0013924070685387,0.00021533046030172378,,64.0,0.0009374999999999991,0.01045594158301013
1885-07-07,4.254673119282511,0.9980514217936549,-0.0033363397318581264,,64.0,0.0009374999999999991,0.011406481726920142
1885-07-08,4.326210342175504,1.0150037981411537,0.016985473871709757,,64.0,0.0009374999999999991,0.012357021870830152
1885-07-09,4.335152618952781,1.0173114467776663,0.00227353694709195,,64.0,0.0009374999999999991,0.013307562014740164
1885-07-10,4.335152618952781,1.0175269668619948,0.00021185260916042572,,64.0,0.0009374999999999991,0.014258102158650176
1885-07-13,4.480909617994871,1.0518432766259085,0.033725209140887585,,64.0,0.0009374999999999991,0.015208642302560188
1885-07-14,4.499688214021964,1.0564520234840158,0.004381590832515627,,64.0,0.0009374999999999991,0.016159182446470202
1885-07-15,4.564071552863475,1.0717301814197693,0.014461762196610186,,64.0,0.0009374999999999991,0.017109722590380214
1885-07-16,4.539927614348827,1.0662969262961306,-0.00506961100642048,,64.0,0.0009374999999999991,0.01806026273429023
1885-07-17,4.5998401310898664,1.080528971026104,0.013347168484682283,,64.0,0.0009374999999999991,0.019010802878200242
1885-07-20,4.587321307730702,1.077815443843925,-0.002511295166479663,,64.0,0.0009374999999999991,0.019961343022110254
1885-07-21,4.589109904308586,1.0784491757229466,0.0005879781020408894,,64.0,0.0009374999999999991,0.02091188316602027
1885-07-22,4.6606472440519005,1.0954006469432904,0.01571837746454804,,64.0,0.0009374999999999991,0.02186242330993028
1885-07-23,4.7295017821766265,1.1117243518887974,0.014902040628749082,,64.0,0.0009374999999999991,0.022812963453840297
1885-07-24,4.667801174876528,1.0975047366372261,-0.012790594383771867,,64.0,0.0009374999999999991,0.02376350359775031
1885-07-27,4.616830824222982,1.085795548115993,-0.010668918438666828,,64.0,0.0009374999999999991,0.02471404374166032
1885-07-28,4.6266669822939885,1.0883119399030448,0.0023175558155657775,,64.0,0.0009374999999999991,0.025664583885570337
1885-07-29,4.674060245527118,1.0996146469277235,0.010385539853294014,,64.0,0.0009374999999999991,0.02661512402948035
1885-07-30,4.667800744046307,1.0983654670948975,-0.0011360160000743224,,64.0,0.0009374999999999991,0.027565664173390365
1885-07-31,4.6812141362643995,1.1017186568298736,0.0030528907139125397,,64.0,0.0009374999999999991,0.028516204317300377
1885-08-03,4.644551728430411,1.0933569201381041,-0.007589720515244678,,64.0,0.0009374999999999991,0.02946674446121039
1885-08-04,4.657964729366944,1.0967100118801134,0.003066786042371064,,64.0,0.0009374999999999991,0.030417284605120404
1885-08-05,4.647234176019903,1.0944148965602114,-0.0020927276080642573,,64.0,0.0009374999999999991,0.03136782474903042
1885-08-06,4.669589696023646,1.0998599786059717,0.004975336193681592,,64.0,0.0009374999999999991,0.03231836489294043
1885-08-07,4.709829418270161,1.1094888476144251,0.008754631676531757,,64.0,0.0009374999999999991,0.03326890503685045
1885-08-10,4.728607979143745,1.114097042346089,0.004153439434359498,,64.0,0.0009374999999999991,0.034219445180760456
1885-08-11,4.719665708594387,1.112220243559361,-0.0016845918402005643,,64.0,0.0009374999999999991,0.03516998532467047
1885-08-12,4.777789807695439,1.12603277991844,0.012418885952727967,,64.0,0.0009374999999999991,0.03612052546858049
1885-08-13,4.745598015529149,1.1187170416879004,-0.006496914087234216,,64.0,0.0009374999999999991,0.037071065612490496
1885-08-14,4.801933484131298,1.132111026211954,0.011972629382533597,,64.0,0.0009374999999999991,0.03802160575640051
1885-08-17,4.952161167832505,1.1674695503860242,0.03123238212101861,,64.0,0.0009374999999999991,0.03897214590031053
1885-08-18,4.843067038169622,1.142163684476037,-0.021675825208134745,,64.0,0.0009374999999999991,0.039922686044220536
1885-08-19,4.913709951215179,1.1589044129079344,0.014657030913723359,,64.0,0.0009374999999999991,0.04087322618813055
1885-08-20,4.8725763024715665,1.1494969012819534,-0.008117590649582316,,64.0,0.0009374999999999991,0.04182376633204057
1885-08-21,4.878835613989721,1.151176148863349,0.001460854378574652,,64.0,0.0009374999999999991,0.04277430647595058
1885-08-24,4.848432559555161,1.1442789475479866,-0.005991438688312343,,64.0,0.0009374999999999991,0.04372484661986059
1885-08-25,4.802827718056729,1.1338256537257625,-0.009135267099533637,,64.0,0.0009374999999999991,0.04467538676377061
1885-08-26,4.821606294151559,1.1384335535606216,0.004064028556522405,,64.0,0.0009374999999999991,0.04562592690768062
1885-08-27,4.882413017608993,1.1528729627341807,0.012683576593818548,,64.0,0.0009374999999999991,0.04657646705159063
1885-08-28,4.849326857553864,1.1453482082669566,-0.006526958919548496,,64.0,0.0009374999999999991,0.047527007195500647
1885-08-31,4.777789564434114,1.1288287962069672,-0.014423047891247962,,64.0,0.0009374999999999991,0.04847754733941066
1885-09-01,4.745597773906869,1.1215134042671748,-0.006480514994278295,,64.0,0.0009374999999999991,0.04942808748332067
1885-09-02,4.780472222827756,1.1298864758862877,0.007465868519497567,,64.0,0.0009374999999999991,0.050378627627230686
1885-09-03,4.7599051971834845,1.125290437127122,-0.004067699593944183,,64.0,0.0009374999999999991,0.0513291677711407
1885-09-04,4.744703487955239,1.1219495002152737,-0.0029689552151334372,,64.0,0.0009374999999999991,0.05227970791505072
1885-09-07,4.597158265609416,1.087650601737255,-0.030570804186318332,,64.0,0.0009374999999999991,0.053230248058960726
1885-09-08,4.633821062493477,1.0964420050367727,0.0080829296517427,,64.0,0.0009374999999999991,0.05418078820287074
1885-09-09,4.653493949814293,1.1012590685069594,0.004393359108879915,,64.0,0.0009374999999999991,0.05513132834678076
1885-09-10,4.609677581481631,1.0912247652394105,-0.00911166459782534,,64.0,0.0009374999999999991,0.056081868490690766
1885-09-11,4.623985098759035,1.0947867558410447,0.003264213492123993,,64.0,0.0009374999999999991,0.05703240863460078
1885-09-14,4.697310666083906,1.1121540475192346,0.01586362968452967,,64.0,0.0009374999999999991,0.0579829487785108
1885-09-15,4.676743491332458,1.107558178414456,-0.004132403343790534,,64.0,0.0009374999999999991,0.058933488922420806
1885-09-16,4.722348287813839,1.1184409802643418,0.009825941482790004,,64.0,0.0009374999999999991,0.05988402906633082
1885-09-17,4.706252635909654,1.1148910756442234,-0.0031739758134393978,,64.0,0.0009374999999999991,0.06083456921024084
1885-09-18,4.744703661195563,1.1241784990598063,0.008330341518086284,0.05999999999999994,64.0,0.0009374999999999991,0.0
1885-09-21,4.725030861105577,1.1197424314345519,-0.003946052721133162,,62.0,0.0009677419354838714,0.0009938736208525351
1885-09-22,4.732184557829291,1.121662464765874,0.001714709809525008,,62.0,0.0009677419354838714,0.0019877472417050702
1885-09-23,4.735761616136554,1.12273506516037,0.0009562595060360303,,62.0,0.0009677419354838714,0.002981620862557605
1885-09-24,4.71072364447204,1.1170278790985289,-0.005083288336617451,,62.0,0.0009677419354838714,0.0039754944834101405
1885-09-25,4.688368434344834,1.111956362043251,-0.004540188432333978,,62.0,0.0009677419354838714,0.004969368104262675
1885-09-28,4.762588549224967,1.129766367709675,0.01601682069042484,,62.0,0.0009677419354838714,0.005963241725115209
1885-09-29,4.753646312964942,1.1278727499657808,-0.0016761144587203213,,62.0,0.0009677419354838714,0.006957115345967745
1885-09-30,4.786732166667809,1.1359367409932957,0.007149734779707675,,62.0,0.0009677419354838714,0.00795098896682028
1885-10-01,4.776895910738523,1.133831297520076,-0.0018534865518820309,,62.0,0.0009677419354838714,0.008944862587672815
1885-10-02,4.733973590222173,1.123886942275415,-0.008770577480451767,,62.0,0.0009677419354838714,0.00993873620852535
1885-10-05,4.872576785060438,1.1569504961849788,0.02941893233728984,,62.0,0.0009677419354838714,0.010932609829377885
1885-10-06,4.879730702296263,1.1588703703046461,0.001659426333277061,,62.0,0.0009677419354838714,0.01192648345023042
1885-10-07,4.972729097993696,1.1811287362815188,0.019206950619525678,,62.0,0.0009677419354838714,0.012920357071082958
1885-10-08,4.975411885342063,1.1819891971482572,0.0007285072662336047,,62.0,0.0009677419354838714,0.013914230691935493
1885-10-09,4.9924019218481295,1.1862393385806378,0.0035957531952362756,,62.0,0.0009677419354838714,0.014908104312788028
1885-10-12,5.0523143166274105,1.2006586159911572,0.0121554537449183,,62.0,0.0009677419354838714,0.015901977933640565
1885-10-13,5.083611888124622,1.2082983852813096,0.006362982106987793,,62.0,0.0009677419354838714,0.0168958515544931
1885-10-14,5.104178656740409,1.2133957738387922,0.004218650475392129,,62.0,0.0009677419354838714,0.017889725175345636
1885-10-15,5.05410258077486,1.2017566039336651,-0.009592228814432478,,62.0,0.0009677419354838714,0.01888359879619817
1885-10-16,5.129216653330335,1.2197771360977743,0.014995159673034743,,62.0,0.0009677419354838714,0.019877472417050707
1885-10-19,5.251724124409629,1.2490257716719981,0.023978671766052475,,62.0,0.0009677419354838714,0.020871346037903242
1885-10-20,5.3107424749473315,1.2632326795718904,0.011374391323306723,,62.0,0.0009677419354838714,0.021865219658755777
1885-10-21,5.311636803980113,1.2636690929426182,0.0003454734648534431,,62.0,0.0009677419354838714,0.022859093279608313
1885-10-22,5.213273257825608,1.2405900209601943,-0.018263540757083172,,62.0,0.0009677419354838714,0.023852966900460848
1885-10-23,5.242782469774204,1.2478057280742858,0.005816351084709428,,62.0,0.0009677419354838714,0.024846840521313383
1885-10-26,5.18108190838666,1.2334127622920883,-0.011534620701260798,,62.0,0.0009677419354838714,0.025840714142165922
1885-10-27,5.247253650304192,1.2493141738575375,0.012892206122384477,,62.0,0.0009677419354838714,0.026834587763018457
1885-10-28,5.282127947514844,1.2578008065940967,0.006793033261085126,,62.0,0.0009677419354838714,0.027828461383870993
1885-10-29,5.250830283000229,1.2506106714262166,-0.005716433898106419,,62.0,0.0009677419354838714,0.028822335004723528
1885-10-30,5.317002296392654,1.26651190469113,0.012714774972117784,,62.0,0.0009677419354838714,0.029816208625576063
1885-11-02,5.374231749401375,1.2802944661213609,0.010882299155010457,,62.0,0.0009677419354838714,0.0308100822464286
1885-11-04,5.333097917014632,1.2707740806167633,-0.007436090490525547,,62.0,0.0009677419354838714,0.03180395586728114
1885-11-05,5.406423746895249,1.2883698353087913,0.013846485351265727,,62.0,0.0009677419354838714,0.03279782948813367
1885-11-06,5.358136273199855,1.2771547634012983,-0.008704854460369314,,62.0,0.0009677419354838714,0.03379170310898621
1885-11-09,5.384962501637451,1.2837344559064623,0.005151836483498009,,62.0,0.0009677419354838714,0.034785576729838744
1885-11-10,5.429673306792297,1.2945509976658054,0.008425840491837224,,62.0,0.0009677419354838714,0.03577945035069128
1885-11-11,5.51194100190016,1.3142647415290036,0.015228248171562288,,62.0,0.0009677419354838714,0.036773323971543814
1885-11-12,5.506575678528911,1.313218023322928,-0.0007964287353992326,,62.0,0.0009677419354838714,0.03776719759239635
1885-11-13,5.550392051860534,1.3238224430479633,0.008075140255996729,,62.0,0.0009677419354838714,0.038761071213248885
1885-11-16,5.536979190312505,1.320869244350271,-0.0022308117778188394,,62.0,0.0009677419354838714,0.03975494483410142
1885-11-17,5.606727963474952,1.3376168883169428,0.012679259539357304,,62.0,0.0009677419354838714,0.040748818454953956
1885-11-18,5.62371803122267,1.3418660247419323,0.0031766468127777084,,62.0,0.0009677419354838714,0.04174269207580649
1885-11-19,5.684524482435264,1.3564950633669322,0.010902011344845999,,62.0,0.0009677419354838714,0.042736565696659026
1885-11-20,5.637130896467856,1.3454919120211697,-0.008111456976814733,,62.0,0.0009677419354838714,0.04373043931751156
1885-11-23,5.477960341120694,1.308009504355511,-0.027857772559445024,,62.0,0.0009677419354838714,0.0447243129383641
1885-11-24,5.633553587669716,1.3450928791775996,0.02835099798480475,,62.0,0.0009677419354838714,0.04571818655921663
1885-11-25,5.605833123886227,1.3387503123908226,-0.004715337420160091,,62.0,0.0009677419354838714,0.04671206018006917
1885-11-27,5.520882889310167,1.3188505333226326,-0.014864444014695919,,62.0,0.0009677419354838714,0.0477059338009217
1885-11-30,5.516411825796266,1.3180156828501057,-0.0006330137126483757,,62.0,0.0009677419354838714,0.04869980742177424
1885-12-01,5.46723025616338,1.3065893691223454,-0.0086693306281849,,62.0,0.0009677419354838714,0.04969368104262678
1885-12-02,5.484220220907433,1.3108384535340072,0.0032520426938083794,,62.0,0.0009677419354838714,0.050687554663479316
1885-12-03,5.491373837763585,1.3127573916885398,0.0014639013292288806,,62.0,0.0009677419354838714,0.05168142828433185
1885-12-04,5.51372922065712,1.3182774204524652,0.004204911584482076,,62.0,0.0009677419354838714,0.05267530190518439
1885-12-07,5.494950580736163,1.3140533174878448,-0.0032042595125164916,,62.0,0.0009677419354838714,0.05366917552603692
1885-12-08,5.510152361517769,1.3178787153313236,0.00291114355298169,,62.0,0.0009677419354838714,0.05466304914688946
1885-12-09,5.495844699895852,1.3147137514993432,-0.0024015592597113364,,62.0,0.0009677419354838714,0.05565692276774199
1885-12-10,5.413576850998642,1.2954501488885777,-0.014652316969223787,,62.0,0.0009677419354838714,0.05665079638859453
1885-12-11,5.420730351449551,1.297369073802567,0.0014812803994315971,,62.0,0.0009677419354838714,0.05764467000944706
1885-12-14,5.2857037214006874,1.2656080792298257,-0.02448107883414422,,62.0,0.0009677419354838714,0.0586385436302996
1885-12-15,5.384067496233722,1.2891330851054918,0.018587907474470446,,62.0,0.0009677419354838714,0.059632417251152134
1885-12-16,5.475277368467167,1.3109632985659072,0.016934026217028633,,62.0,0.0009677419354838714,0.06062629087200467
1885-12-17,5.432355026592543,1.3010202068837153,-0.0075845690669364176,,62.0,0.0009677419354838714,0.061620164492857205
1885-12-18,5.4645466192446275,1.3088847158712456,0.006044878431494895,0.060000000000000026,62.0,0.0009677419354838714,0.0
1885-12-21,5.387643664093529,1.290675742774364,-0.013911823460144,,61.0,0.0009016393442622954,0.0009363277562435403
1885-12-22,5.291962883969793,1.2679692029240501,-0.017592753235994994,,61.0,0.0009016393442622954,0.0018726555124870805
1885-12-23,5.3044820805644,1.2711790227156967,0.002531465105181177,,61.0,0.0009016393442622954,0.002808983268730621
1885-12-24,5.366182755229109,1.2861687808342177,0.011792011865093235,,61.0,0.0009016393442622954,0.003745311024974161
1885-12-28,5.424306887032937,1.3003017757227744,0.010988444984172254,,61.0,0.0009016393442622954,0.004681638781217701
1885-12-29,5.511939819377087,1.3215025695215203,0.016304518070016174,,61.0,0.0009016393442622954,0.005617966537461241
1885-12-30,5.515516517125881,1.3225702546193454,0.00080793266880427,,61.0,0.0009016393442622954,0.0065542942937047806
1885-12-31,5.504786079741812,1.3202111332895667,-0.001783739897021772,,61.0,0.0009016393442622954,0.00749062204994832
1886-01-04,5.5092570669957786,1.32149301168623,0.0009709646921923467,,61.0,0.0009016393442622954,0.00842694980619186
1886-01-05,5.459181225811026,1.3097100998077795,-0.008916363366473976,,61.0,0.0009016393442622954,0.0093632775624354
1886-01-06,5.472594434082844,1.3131337953702595,0.002614086554713593,,61.0,0.0009016393442622954,0.010299605318678939
1886-01-07,5.460969548985965,1.3105605128194966,-0.001959649930445537,,61.0,0.0009016393442622954,0.01123593307492248
1886-01-08,5.426989212064354,1.3026328451456781,-0.006049066484357244,,61.0,0.0009016393442622954,0.012172260831166019
1886-01-11,5.403739717695445,1.2972753955703316,-0.004112785575238118,,61.0,0.0009016393442622954,0.01310858858740956
1886-01-12,5.391220873891461,1.294488089058112,-0.002148585043497384,,61.0,0.0009016393442622954,0.014044916343653098
1886-01-13,5.317001014364772,1.2769228216855186,-0.013569276937398653,,61.0,0.0009016393442622954,0.014981244099896639
1886-01-14,5.354558182729838,1.2861292494738872,0.007209854528417239,,61.0,0.0009016393442622954,0.015917571856140178
1886-01-15,5.2499349349416615,1.26128229890199,-0.019319170745911638,,61.0,0.0009016393442622954,0.01685389961238372
1886-01-18,5.160513374423391,1.2400764442742513,-0.016812932874899964,,61.0,0.0009016393442622954,0.01779022736862726
1886-01-19,5.210589448054783,1.2522812573402564,0.009841984437619047,,61.0,0.0009016393442622954,0.0187265551248708
1886-01-20,5.196282211548314,1.2490658535091212,-0.002567637112100871,,61.0,0.0009016393442622954,0.01966288288111434
1886-01-21,5.2436754230869616,1.2606279851073632,0.00925662291204218,,61.0,0.0009016393442622954,0.020599210637357878
1886-01-22,5.207012693263821,1.252058361193772,-0.006797900740607075,,61.0,0.0009016393442622954,0.02153553839360142
1886-01-25,5.12295636618856,1.23213792514646,-0.015910149769950786,,61.0,0.0009016393442622954,0.02247186614984496
1886-01-26,5.17213828419088,1.2441283872180655,0.009731428460154259,,61.0,0.0009016393442622954,0.0234081939060885
1886-01-27,5.173032546900217,1.244553841212785,0.0003419695258871337,,61.0,0.0009016393442622954,0.024344521662332037
1886-01-28,5.204329911112217,1.2522608233306403,0.006192566253578082,,61.0,0.0009016393442622954,0.025280849418575578
1886-01-29,5.202541703354759,1.2520437953436674,-0.00017330893287529112,,61.0,0.0009016393442622954,0.02621717717481912
1886-02-01,5.3366741112601,1.2843794616848445,0.02582630612557887,,61.0,0.0009016393442622954,0.027153504931062656
1886-02-02,5.347404561895612,1.2871604954048084,0.0021652742066707556,,61.0,0.0009016393442622954,0.028089832687306197
1886-02-03,5.3787018513154745,1.2948671851251239,0.005987357247078853,,61.0,0.0009016393442622954,0.029026160443549737
1886-02-04,5.383173166164473,1.296149125935749,0.0009900172197979363,,61.0,0.0009016393442622954,0.029962488199793278
1886-02-05,5.4323549128451845,1.308138949348113,0.009250342551215453,,61.0,0.0009016393442622954,0.030898815956036815
1886-02-08,5.478853989464293,1.3194862015103694,0.008674347757867098,,61.0,0.0009016393442622954,0.031835143712280356
1886-02-09,5.5325067629269205,1.3325466255836074,0.009898113415879841,,61.0,0.0009016393442622954,0.0327714714685239
1886-02-10,5.462757896916024,1.3160532960366083,-0.012377300148710111,,61.0,0.0009016393442622954,0.03370779922476744
1886-02-11,5.481536673462462,1.3207616372385576,0.003577621982429582,,61.0,0.0009016393442622954,0.03464412698101098
1886-02-12,5.490478704237881,1.3231141429328912,0.0017811735501739002,,61.0,0.0009016393442622954,0.03558045473725452
1886-02-15,5.503891843546786,1.3265374118436357,0.0025872816257231615,,61.0,0.0009016393442622954,0.03651678249349806
1886-02-16,5.517304827969509,1.3299606180010988,0.002580557568071598,,61.0,0.0009016393442622954,0.0374531102497416
1886-02-17,5.487795523097114,1.3231044635605131,-0.005155155985663993,,61.0,0.0009016393442622954,0.03838943800598514
1886-02-18,5.413575832544987,1.3055408400459578,-0.01327455540985115,,61.0,0.0009016393442622954,0.03932576576222868
1886-02-19,5.393902897969518,1.3010404950867283,-0.0034471115886892975,,61.0,0.0009016393442622954,0.040262093518472215
1886-02-23,5.376912791720604,1.2971826794362316,-0.0029651772293525533,,61.0,0.0009016393442622954,0.041198421274715756
1886-02-24,5.376912791720604,1.2973937427411026,0.00016270900638523336,,61.0,0.0009016393442622954,0.0421347490309593
1886-02-25,5.360817003278588,1.2937501432529637,-0.0028083991529363225,,61.0,0.0009016393442622954,0.04307107678720284
1886-02-26,5.356346081897853,1.2928905139783784,-0.000664447674899513,,61.0,0.0009016393442622954,0.04400740454344638
1886-03-01,5.326836743597308,1.2860346711150035,-0.005302725009775831,,61.0,0.0009016393442622954,0.04494373229968992
