Date,Adjusted Close
1886-03-03,1.3085138000026633
1886-03-04,1.2965186134678444
1886-03-05,1.2984428682239662
1886-03-08,1.2952275464023313
1886-03-09,1.2924405895295845
1886-03-10,1.2924375159457067
1886-03-11,1.2965030796956805
1886-03-12,1.2742294820119295
1886-03-15,1.278937573632037
1886-03-16,1.2791486940083956
1886-03-17,1.259873313838059
1886-03-18,1.2622258370905208
1886-03-19,1.2705854007746846
1886-03-22,1.2658176933724596
1886-03-23,1.2378935387265637
1886-03-24,1.232260407550776
1886-03-25,1.243507608426585
1886-03-26,1.2402549955734437
1886-03-29,1.2393829471990836
1886-03-30,1.2510628233228476
1886-03-31,1.2586308547952274
1886-04-01,1.2644675213237786
1886-04-02,1.244118467707341
1886-04-05,1.2469253691839777
1886-04-06,1.2467025195833679
1886-04-07,1.2585984832469694
1886-04-08,1.2572935668721965
1886-04-09,1.258585609539915
1886-04-12,1.2808687761391693
1886-04-13,1.2709075983335214
1886-04-14,1.2704682969977044
1886-04-15,1.2540152764686627
1886-04-16,1.2457855577727275
1886-04-19,1.2457790858156053
1886-04-20,1.2529138936116428
1886-04-21,1.2602650223711027
1886-04-22,1.2589601687305383
1886-04-26,1.2576552456679102
1886-04-27,1.2541864815037396
1886-04-28,1.2405470504572855
1886-04-29,1.235347133660244
1886-04-30,1.2251702646622544
1886-05-03,1.1998458459480907
1886-05-04,1.212390342508227
1886-05-05,1.2279643101544353
1886-05-06,1.213892570078173
1886-05-07,1.2279516585435866
1886-05-10,1.235735308842391
1886-05-11,1.234430574998113
1886-05-12,1.249571422305236
1886-05-13,1.2452372879699822
1886-05-14,1.2307329572118941
1886-05-17,1.2391656527431079
1886-05-18,1.229205546720283
1886-05-19,1.2270353219142378
1886-05-20,1.2384973242400246
1886-05-21,1.2462807305193158
1886-05-24,1.253198489824366
1886-05-25,1.2547067032073165
1886-05-26,1.2687649187202332
1886-05-27,1.2802265004001934
1886-05-28,1.2681028631123021
1886-06-01,1.2895177278394143
1886-06-02,1.2819379554192298
1886-06-03,1.2743582813824474
1886-06-04,1.2860360832096307
1886-06-07,1.2827840058170994
1886-06-08,1.279748236872921
1886-06-09,1.295753227843116
1886-06-10,1.2838462489207176
1886-06-11,1.2922781945025998
1886-06-14,1.2974644442962981
1886-06-15,1.2987560276892902
1886-06-16,1.3112987809245955
1886-06-17,1.317134022506464
1886-06-18,1.3231684821235155
1886-06-21,1.3233769096834471
1886-06-22,1.3205250164792244
1886-06-23,1.3314446227155514
1886-06-24,1.3113236747312538
1886-06-25,1.3235548143367153
1886-06-28,1.3198285496624456
1886-06-29,1.3097631476184202
1886-06-30,1.309534421910287
1886-07-01,1.3152076756092372
1886-07-02,1.3167277312120313
1886-07-06,1.3145317669016543
1886-07-07,1.3215164946380304
1886-07-08,1.3134186894876765
1886-07-09,1.3120971225598301
1886-07-12,1.2985347720174758
1886-07-13,1.3044264527884672
1886-07-14,1.3061650837130663
1886-07-15,1.3192700084812867
1886-07-16,1.3192598376530218
1886-07-19,1.3131294579830792
1886-07-20,1.322736867103138
1886-07-21,1.326879770514933
1886-07-22,1.326213831262205
1886-07-23,1.3237993307042821
1886-07-26,1.331876532401027
1886-07-27,1.3340520615898779
1886-07-28,1.343440680226877
1886-07-29,1.336436002834311
1886-07-30,1.3416715308223282
1886-08-02,1.3604586611827372
1886-08-03,1.353454024737283
1886-08-04,1.3551923486207993
1886-08-05,1.361520610164601
1886-08-06,1.3656631122552703
1886-08-09,1.3496973070317182
1886-08-10,1.357774046206454
1886-08-11,1.349895288961675
1886-08-12,1.3479178969277195
1886-08-13,1.3444106678589167
1886-08-16,1.337624958287083
1886-08-17,1.319473945639757
1886-08-18,1.3115954671269874
1886-08-19,1.323824892086915
1886-08-20,1.3399882894358968
1886-08-23,1.335606879365678
1886-08-24,1.3404049504261153
1886-08-25,1.3294668205087967
1886-08-26,1.3312051009594608
1886-08-27,1.3388444310099183
1886-08-30,1.3383971460829633
1886-08-31,1.3298632073815888
1886-09-01,1.334661253290618
1886-09-02,1.341426302227509
1886-09-03,1.3549664127765777
1886-09-06,1.3615127017621844
1886-09-07,1.3575685123512025
1886-09-08,1.3671744657289229
1886-09-09,1.3608262098305473
1886-09-10,1.3673724640131426
1886-09-13,1.3800380456500518
1886-09-14,1.3784978162151682
1886-09-15,1.3800172859911612
1886-09-16,1.3874374733033634
1886-09-17,1.3919792128503596
1886-09-20,1.415366938862444
1886-09-21,1.419994707324509
1886-09-22,1.41954624669721
1886-09-23,1.417332148445044
1886-09-24,1.4215183709997745
1886-09-27,1.4089314111113818
1886-09-28,1.4256975287072782
1886-09-29,1.4298836895690639
1886-09-30,1.4164140483494345
1886-10-01,1.4071377503259477
1886-10-04,1.41860699342754
1886-10-05,1.431400279861561
1886-10-06,1.429848314724648
1886-10-07,1.4234410275970724
1886-10-08,1.4247581155517226
1886-10-11,1.413054381480368
1886-10-12,1.4044404189075352
1886-10-13,1.4289299388138679
1886-10-14,1.4375297165138459
1886-10-15,1.4379639964637907
1886-10-18,1.432218855075225
1886-10-19,1.4377288894251183
1886-10-20,1.4295563070922352
1886-10-21,1.4385972036645027
1886-10-22,1.432410860292076
1886-10-25,1.426224644726681
1886-10-26,1.4368102408949572
1886-10-27,1.4352583344826935
1886-10-28,1.4427542864394285
1886-10-29,1.443629838905439
1886-11-01,1.4575255470419186
1886-11-03,1.4619319289538206
1886-11-04,1.4515529211876737
1886-11-05,1.4500009952911204
1886-11-08,1.4508764281271505
1886-11-09,1.4519725757691004
1886-11-10,1.4605715993622652
1886-11-11,1.4512960417214489
1886-11-12,1.4563642680654532
1886-11-15,1.4612117429999074
1886-11-16,1.467383294261007
1886-11-17,1.4649486741288693
1886-11-18,1.470237435322226
1886-11-19,1.4717747789405893
1886-11-22,1.4664714553053386
1886-11-23,1.46160956364523
1886-11-24,1.4629263075057244
1886-11-26,1.4679942998496422
1886-11-29,1.4805648330817203
1886-11-30,1.4675383248410787
1886-12-01,1.4809914300198153
1886-12-02,1.4853973170127266
1886-12-03,1.4957610085181454
1886-12-06,1.4869272772392335
1886-12-07,1.4659573371476038
1886-12-08,1.4758797137110369
1886-12-09,1.4818301830418414
1886-12-10,1.462625734893464
1886-12-13,1.438787642178125
1886-12-14,1.4191421622420886
1886-12-15,1.3882434466697324
1886-12-16,1.4067713697580528
1886-12-17,1.403334362016852
1886-12-20,1.3750550653348228
1886-12-21,1.3913402955120842
1886-12-22,1.3958158766478261
1886-12-23,1.3985088502586027
1886-12-24,1.3965226008973601
1886-12-27,1.382949831386426
1886-12-28,1.3981206636763546
1886-12-29,1.4152966438292491
1886-12-30,1.4291302818978295
1886-12-31,1.434942472799759
1887-01-03,1.4313964054447992
1887-01-04,1.4062374934106592
1887-01-05,1.4104901029492039
1887-01-06,1.4191988859376676
1887-01-07,1.4042896670362033
1887-01-10,1.410770373611786
1887-01-11,1.4094526776346463
1887-01-12,1.4181613557298771
1887-01-13,1.4072628925947483
1887-01-14,1.4166398572810819
1887-01-17,1.4179957408201922
1887-01-18,1.4222481377271576
1887-01-19,1.4296196603309697
1887-01-20,1.4234002377504018
1887-01-21,1.4140615589784535
1887-01-24,1.3826656454493242
1887-01-25,1.4058561502964126
1887-01-26,1.3933985198132801
1887-01-27,1.3889616663052655
1887-01-28,1.3992295146918923
1887-01-31,1.3849896161819328
1887-02-01,1.3769881576498622
1887-02-02,1.3885926995539184
1887-02-03,1.3812596621987894
1887-02-04,1.3913045323155755
1887-02-07,1.407587516276952
1887-02-08,1.4156271022879974
1887-02-09,1.429236448405202
1887-02-10,1.4337112392179785
1887-02-11,1.4254870677511924
1887-02-14,1.4212731343663485
1887-02-15,1.3874283371039726
1887-02-16,1.4222022416248614
1887-02-17,1.4130870304987664
1887-02-18,1.419121292157094
1887-02-21,1.4209226091532243
1887-02-23,1.4334175473875739
1887-02-24,1.4416795703482421
1887-02-25,1.4434808244785517
1887-02-28,1.4256773293135283
1887-03-01,1.418790216973601
1887-03-02,1.432621568228609
1887-03-03,1.437987300301363
1887-03-04,1.427090143598613
1887-03-07,1.4402529943733424
1887-03-08,1.4416086829527166
1887-03-09,1.433830513425104
1887-03-10,1.4296168514367562
1887-03-11,1.4309724683561624
1887-03-14,1.4191844220574317
1887-03-15,1.4312332274519093
1887-03-16,1.4332572423423167
1887-03-17,1.4283753099840764
1887-03-18,1.4314717011608638
1887-03-21,1.431269789094717
1887-03-22,1.4324193186057217
1887-03-23,1.4326678752691262
1887-03-24,1.4444041830640437
1887-03-25,1.4399224201685175
1887-03-28,1.4566139654478436
1887-03-29,1.4582139155692582
1887-03-30,1.4546332536850581
1887-03-31,1.461864233292637
1887-04-01,1.4573826154237834
1887-04-04,1.4668659633060592
1887-04-05,1.4711686927742917
1887-04-06,1.4691647023678023
1887-04-07,1.4763956062732129
1887-04-11,1.47349062801959
1887-04-12,1.475991452777915
1887-04-13,1.4679060661851104
1887-04-14,1.4708572862957605
1887-04-15,1.4670514004612976
1887-04-18,1.4742820477522969
1887-04-19,1.4707013913087126
1887-04-20,1.4788328869141854
1887-04-21,1.4714233132098242
1887-04-22,1.4734734918979586
1887-04-25,1.4775507760202504
1887-04-26,1.4651862230078774
1887-04-27,1.4710653542724703
1887-04-28,1.4686109571166315
1887-04-29,1.4789945750332727
1887-05-02,1.4706843169813828
1887-05-03,1.4702570590500041
1887-05-04,1.4734334357607368
1887-05-05,1.4804384947775504
1887-05-06,1.4768580142491883
1887-05-09,1.469899282946358
1887-05-10,1.473976398051507
1887-05-11,1.4836840924257448
1887-05-12,1.4920402812959626
1887-05-13,1.4938651043623625
1887-05-16,1.4956899257410312
1887-05-17,1.4975146579358805
1887-05-18,1.509699480074612
1887-05-19,1.5029659483035909
1887-05-20,1.5034393515745703
1887-05-23,1.493102579274897
1887-05-24,1.4924500074618057
1887-05-25,1.4958513033426832
1887-05-26,1.4992526097588135
1887-05-27,1.4900420903512905
1887-05-31,1.4983979638351652
1887-06-01,1.499547009653367
1887-06-02,1.486057606184387
1887-06-03,1.4912604537966536
1887-06-06,1.4942112417334574
1887-06-07,1.4910814562750392
1887-06-08,1.4838979178475467
1887-06-09,1.484146230084119
1887-06-10,1.4879977433796685
1887-06-13,1.4729323504661365
1887-06-14,1.4643978415640209
1887-06-15,1.4686998287286508
1887-06-16,1.4770553813961262
1887-06-17,1.4703917112731506
1887-06-20,1.4751958322915435
1887-06-21,1.4752193506517832
1887-06-22,1.4638603850087424
1887-06-23,1.447948620106418
1887-06-24,1.4313540303324406
1887-06-27,1.409978941584122
1887-06-28,1.4227507436155804
1887-06-29,1.4519127731598804
1887-06-30,1.4391882902942437
1887-07-01,1.4403500690839344
1887-07-05,1.4283086722124285
1887-07-06,1.4217307224425766
1887-07-07,1.4242583815864656
1887-07-08,1.411534226357097
1887-07-11,1.4167936244645103
1887-07-12,1.4156790381598574
1887-07-13,1.390662765774029
1887-07-14,1.4041170152093199
1887-07-15,1.4073276051522638
1887-07-18,1.417594754539895
1887-07-19,1.4041881067754605
1887-07-20,1.4124065958940577
1887-07-21,1.421763173834214
1887-07-22,1.4185999638681392
1887-07-25,1.409973708199911
1887-07-26,1.399754064015557
1887-07-27,1.3836162298876995
1887-07-28,1.3950214366228753
1887-07-29,1.3693234635247165
1887-08-01,1.3638843514103058
1887-08-02,1.3443325403824828
1887-08-03,1.369850330528944
1887-08-04,1.3835315066059715
1887-08-05,1.3988059035427824
1887-08-08,1.380847588574517
1887-08-09,1.3833752120794542
1887-08-10,1.3836266241409843
1887-08-11,1.3829675341229275
1887-08-12,1.3898198617107227
1887-08-15,1.4005416588262356
1887-08-16,1.4014759071433944
1887-08-17,1.3989958271829475
1887-08-18,1.390825406240833
1887-08-19,1.3878901542226434
1887-08-22,1.3733466665125549
1887-08-23,1.3763294699127329
1887-08-24,1.3592825256321217
1887-08-25,1.3486087138418899
1887-08-26,1.3495430901650705
1887-08-29,1.3582160749747458
1887-08-30,1.332292664794182
1887-08-31,1.3612226228632405
1887-09-01,1.3842346778754946
1887-09-02,1.3904037902489224
1887-09-06,1.4115947745444337
1887-09-07,1.3931826797983373
1887-09-08,1.3884267342931267
1887-09-09,1.4021066067036767
1887-09-12,1.383694648513738
1887-09-13,1.3889531751716508
1887-09-14,1.372134644004224
1887-09-15,1.3644201246292633
1887-09-16,1.365986841900755
1887-09-19,1.3346884714316347
1887-09-20,1.3365552253393098
1887-09-21,1.3448706871362035
1887-09-22,1.3547983028033317
1887-09-23,1.3515981953529717
1887-09-26,1.3460950084717478
1887-09-27,1.3580953340083377
1887-09-28,1.3680227093805313
1887-09-29,1.368046909575125
1887-09-30,1.371295317178597
1887-10-03,1.3510527347447017
1887-10-04,1.3556830017850625
1887-10-05,1.3497193842058126
1887-10-06,1.3573435658868123
1887-10-07,1.343319448557984
1887-10-10,1.3203137218672338
1887-10-11,1.3237925882199322
1887-10-12,1.2936478270593814
1887-10-13,1.3065689623604413
1887-10-14,1.2796486403258382
1887-10-17,1.2856609124280385
1887-10-18,1.2969697996303002
1887-10-19,1.2930792246116423
1887-10-20,1.3232721240600782
1887-10-21,1.3232964243576641
1887-10-24,1.2915405887062479
1887-10-25,1.3072247935110268
1887-10-26,1.3162304707768118
1887-10-27,1.3192486234582244
1887-10-28,1.3089100962644773
1887-10-31,1.3029470761406468
1887-11-01,1.3278424347961568
1887-11-02,1.3278668018433415
1887-11-03,1.3258185887918266
1887-11-04,1.3472592767453033
1887-11-07,1.3394540528831502
1887-11-09,1.3470776979333847
1887-11-10,1.333745666417523
1887-11-11,1.3494290369794881
1887-11-14,1.3683362433708182
1887-11-15,1.3743476128291172
1887-11-16,1.3914123003380359
1887-11-17,1.3955813883527195
1887-11-18,1.3960659784364648
1887-11-21,1.3834249839702757
1887-11-22,1.3875940698996003
1887-11-23,1.399592406540182
1887-11-25,1.3975439561976533
1887-11-28,1.373850089777583
1887-11-29,1.375486209952766
1887-11-30,1.3690628575489723
1887-12-01,1.3637908365091096
1887-12-02,1.3744073167978001
1887-12-05,1.3887079773509348
1887-12-06,1.3758372216954544
1887-12-07,1.3705652087477498
1887-12-08,1.3572340072125968
1887-12-09,1.365778052562755
1887-12-12,1.3416247081914956
1887-12-13,1.3363529221713402
1887-12-14,1.3536468489666587
1887-12-15,1.3502171476597242
1887-12-16,1.3532054374556735
1887-12-19,1.3487929511109358
1887-12-20,1.3462450386526001
1887-12-21,1.3499900947258614
1887-12-22,1.355133505317902
1887-12-23,1.3656373028856745
1887-12-27,1.3738104381776246
1887-12-28,1.36730037482838
1887-12-29,1.3771049090237841
1887-12-30,1.3745569928510335
1888-01-03,1.3706106764867492
1888-01-04,1.3650330674889173
1888-01-05,1.3713414659074568
1888-01-06,1.3785821706696557
1888-01-09,1.3902508648790013
1888-01-10,1.3898004828218777
1888-01-11,1.3814261948262678
1888-01-12,1.3842386997042317
1888-01-13,1.3781950704747723
1888-01-16,1.3826387697360394
1888-01-17,1.3807901385538228
1888-01-18,1.3810389577831974
1888-01-19,1.3654402033859379
1888-01-20,1.3647568995052393
1888-01-23,1.3617429671724015
1888-01-24,1.3598943967716224
1888-01-25,1.3678338592139756
1888-01-26,1.3769384758436565
1888-01-27,1.3818481804879885
1888-01-30,1.3918848918959983
1888-01-31,1.3823458023175237
1888-02-01,1.3825946061893777
1888-02-02,1.3751529438571386
1888-02-03,1.3716730743124443
1888-02-06,1.3679602674100064
1888-02-07,1.3670439081751073
1888-02-08,1.359136367765502
1888-02-09,1.365211282810425
1888-02-10,1.36918876830116
1888-02-13,1.3636115980850947
1888-02-14,1.36269532851486
1888-02-15,1.36993518566553
1888-02-16,1.3729804266427825
1888-02-17,1.3848809846905743
1888-02-20,1.3760415723433148
1888-02-21,1.3762903865175713
1888-02-23,1.3814329100178107
1888-02-24,1.3809825815824779
1888-02-27,1.3623559377975898
1888-02-28,1.3674983387801798
1888-02-29,1.359358177465965
1888-03-01,1.3677629585701898
1888-03-02,1.3598558372562646
1888-03-05,1.3458902129629067
1888-03-06,1.3521976909533107
1888-03-07,1.341960502994085
1888-03-08,1.341976371789612
1888-03-09,1.3447885322226714
1888-03-14,1.3471347496610167
1888-03-15,1.348781751462288
1888-03-16,1.3366922401644563
1888-03-19,1.346593978559393
1888-03-20,1.3312795064121352
1888-03-21,1.3084239880797355
1888-03-22,1.319975281671983
1888-03-23,1.3126736393850682
1888-03-26,1.3100851901788024
1888-03-27,1.3056114362327276
1888-03-28,1.2992525613889354
1888-03-29,1.2976068658649695
1888-04-02,1.2683891660489173
1888-04-03,1.2848891219883738
1888-04-04,1.306337719197273
1888-04-05,1.3072841926550853
1888-04-06,1.3273186035947198
1888-04-09,1.3122405275807176
1888-04-10,1.30046179955841
1888-04-11,1.3023509268975273
1888-04-12,1.308481657886039
1888-04-13,1.3164975251252387
1888-04-16,1.3190935163531445
1888-04-17,1.3280519331892602
1888-04-18,1.3240496731043305
1888-04-19,1.334657565906959
1888-04-20,1.341494957877691
1888-04-23,1.3530451606141811
1888-04-24,1.3667161192735955
1888-04-25,1.371668224532753
1888-04-26,1.3787410111625142
1888-04-27,1.3778020456392892
1888-04-30,1.404668456972685
1888-05-01,1.4124480269700175
1888-05-02,1.3928935958501818
1888-05-03,1.3928971587066103
1888-05-04,1.386302866045361
1888-05-07,1.3754671799895786
1888-05-08,1.3646315346869875
1888-05-09,1.3728822867186874
1888-05-10,1.35874800982499
1888-05-11,1.3665275472779965
1888-05-14,1.3648817938574285
1888-05-15,1.3615866663223621
1888-05-16,1.3677166094505484
1888-05-17,1.3597089258949606
1888-05-18,1.365838814353906
1888-05-21,1.3672561986687926
1888-05-22,1.3594841585490738
1888-05-23,1.3535971536940334
1888-05-24,1.3441759317625843
1888-05-25,1.3569032144695066
1888-05-28,1.3321665958064652
1888-05-29,1.340652742323129
1888-05-31,1.3338234580092676
1888-06-01,1.3361833487050965
1888-06-04,1.3406637434462396
1888-06-05,1.3338345817005572
1888-06-06,1.3361944993488288
1888-06-07,1.3460941284233179
1888-06-08,1.3430348701204984
1888-06-11,1.315471750473466
1888-06-12,1.319009742965079
1888-06-13,1.3117096350606083
1888-06-14,1.3199598218207937
1888-06-15,1.3256155146634168
1888-06-18,1.3413338946452784
1888-06-19,1.334644782728908
1888-06-20,1.3353452605624407
1888-06-21,1.342720265829104
1888-06-22,1.3481881836874028
1888-06-25,1.3326792996139856
1888-06-26,1.333856558114545
1888-06-27,1.3359873195313683
1888-06-28,1.3400250371019697
1888-06-29,1.3447777988834138
1888-07-02,1.3354669053386503
1888-07-03,1.3371209230900771
1888-07-05,1.342827093941243
1888-07-06,1.3614049383350748
1888-07-09,1.3563846239185555
1888-07-10,1.3747239404659295
1888-07-11,1.384482064925769
1888-07-12,1.3785081556760241
1888-07-13,1.3954169871759723
1888-07-16,1.3996927098471568
1888-07-17,1.4130260025578527
1888-07-18,1.4156330216935311
1888-07-19,1.4051304100748372
1888-07-20,1.4051155028390887
1888-07-23,1.419640395887287
1888-07-24,1.43154324553654
1888-07-25,1.4048325723357993
1888-07-26,1.4300831940798713
1888-07-27,1.4326901084557297
1888-07-30,1.4310065990957637
1888-07-31,1.4421940438373693
1888-08-01,1.4440858388579605
1888-08-02,1.4431173783113387
1888-08-03,1.4409572432168611
1888-08-06,1.46048675057325
1888-08-07,1.4654769189912136
1888-08-08,1.4704671019540803
1888-08-09,1.4637784217675183
1888-08-10,1.4701985998823093
1888-08-13,1.4701834699020775
1888-08-14,1.4508627467314448
1888-08-15,1.4618114136914695
1888-08-16,1.4536927787874347
1888-08-17,1.435563927517144
1888-08-20,1.4508025860477956
1888-08-21,1.4610359851429158
1888-08-22,1.4622125240095363
1888-08-23,1.4624357798418957
1888-08-24,1.4607524009275048
1888-08-27,1.4757523842035813
1888-08-28,1.4831255466929114
1888-08-29,1.4802504144528918
1888-08-30,1.4802352841531934
1888-08-31,1.4783135550732383
1888-09-04,1.4961731465577295
1888-09-05,1.5009244903554693
1888-09-06,1.4930445066355398
1888-09-07,1.5016091049753422
1888-09-10,1.4946823617949692
1888-09-11,1.5015785308824514
1888-09-12,1.497988404767022
1888-09-13,1.4753325758931426
1888-09-14,1.465784610925449
1888-09-17,1.4576665668020365
